,w,h,area,ratio
589,506.0,402.0,203412.0,1.2587064676616915
590,512.0,426.0,218112.0,1.2018779342723005
591,512.0,393.0,201216.0,1.3027989821882953
592,504.0,358.0,180432.0,1.4078212290502794
593,512.0,359.0,183808.0,1.426183844011142
594,491.0,357.0,175287.0,1.3753501400560224
595,499.0,359.0,179141.0,1.3899721448467968
596,497.0,379.0,188363.0,1.3113456464379947
597,512.0,457.0,233984.0,1.1203501094091903
598,502.0,386.0,193772.0,1.3005181347150259
599,512.0,371.0,189952.0,1.3800539083557952
600,509.0,399.0,203091.0,1.2756892230576442
601,448.0,327.0,146496.0,1.3700305810397553
602,512.0,362.0,185344.0,1.4143646408839778
603,506.0,419.0,212014.0,1.20763723150358
604,475.0,347.0,164825.0,1.3688760806916427
605,493.0,390.0,192270.0,1.264102564102564
606,504.0,388.0,195552.0,1.2989690721649485
607,512.0,386.0,197632.0,1.3264248704663213
608,512.0,393.0,201216.0,1.3027989821882953
609,503.0,359.0,180577.0,1.4011142061281336
610,506.0,380.0,192280.0,1.331578947368421
611,504.0,382.0,192528.0,1.3193717277486912
612,462.0,333.0,153846.0,1.3873873873873874
613,467.0,380.0,177460.0,1.2289473684210526
614,496.0,408.0,202368.0,1.2156862745098038
615,493.0,387.0,190791.0,1.2739018087855296
616,502.0,367.0,184234.0,1.3678474114441417
617,489.0,357.0,174573.0,1.3697478991596639
618,480.0,371.0,178080.0,1.2938005390835579
619,507.0,385.0,195195.0,1.316883116883117
620,510.0,370.0,188700.0,1.3783783783783783
621,512.0,404.0,206848.0,1.2673267326732673
622,512.0,422.0,216064.0,1.2132701421800949
623,508.0,364.0,184912.0,1.3956043956043955
624,412.0,317.0,130604.0,1.2996845425867507
625,512.0,464.0,237568.0,1.103448275862069
626,494.0,418.0,206492.0,1.1818181818181819
627,474.0,341.0,161634.0,1.3900293255131966
628,512.0,360.0,184320.0,1.4222222222222223
629,512.0,410.0,209920.0,1.248780487804878
630,512.0,386.0,197632.0,1.3264248704663213
631,461.0,370.0,170570.0,1.2459459459459459
632,473.0,371.0,175483.0,1.274932614555256
633,512.0,377.0,193024.0,1.3580901856763925
634,501.0,356.0,178356.0,1.4073033707865168
635,484.0,364.0,176176.0,1.3296703296703296
636,512.0,383.0,196096.0,1.3368146214099217
637,512.0,398.0,203776.0,1.2864321608040201
638,499.0,356.0,177644.0,1.401685393258427
639,504.0,384.0,193536.0,1.3125
640,464.0,350.0,162400.0,1.3257142857142856
641,512.0,382.0,195584.0,1.3403141361256545
642,512.0,361.0,184832.0,1.4182825484764543
643,512.0,416.0,212992.0,1.2307692307692308
644,512.0,416.0,212992.0,1.2307692307692308
645,512.0,389.0,199168.0,1.3161953727506426
646,512.0,396.0,202752.0,1.292929292929293
647,506.0,356.0,180136.0,1.4213483146067416
648,461.0,359.0,165499.0,1.2841225626740946
649,455.0,325.0,147875.0,1.4
650,508.0,389.0,197612.0,1.3059125964010283
651,495.0,409.0,202455.0,1.2102689486552567
652,476.0,333.0,158508.0,1.4294294294294294
653,463.0,322.0,149086.0,1.437888198757764
654,495.0,370.0,183150.0,1.337837837837838
655,512.0,382.0,195584.0,1.3403141361256545
656,453.0,327.0,148131.0,1.385321100917431
657,461.0,365.0,168265.0,1.263013698630137
658,512.0,403.0,206336.0,1.2704714640198511
659,511.0,334.0,170674.0,1.529940119760479
660,508.0,386.0,196088.0,1.3160621761658031
661,512.0,397.0,203264.0,1.2896725440806045
662,439.0,310.0,136090.0,1.4161290322580644
663,512.0,382.0,195584.0,1.3403141361256545
664,491.0,417.0,204747.0,1.1774580335731415
665,469.0,356.0,166964.0,1.3174157303370786
666,498.0,366.0,182268.0,1.360655737704918
667,489.0,374.0,182886.0,1.3074866310160427
668,512.0,447.0,228864.0,1.145413870246085
669,512.0,429.0,219648.0,1.1934731934731935
670,428.0,305.0,130540.0,1.4032786885245903
671,505.0,395.0,199475.0,1.2784810126582278
672,490.0,358.0,175420.0,1.3687150837988826
673,472.0,355.0,167560.0,1.3295774647887324
674,512.0,380.0,194560.0,1.3473684210526315
675,512.0,376.0,192512.0,1.3617021276595744
676,512.0,424.0,217088.0,1.2075471698113207
677,483.0,389.0,187887.0,1.2416452442159382
678,512.0,362.0,185344.0,1.4143646408839778
679,506.0,389.0,196834.0,1.300771208226221
680,512.0,389.0,199168.0,1.3161953727506426
681,512.0,371.0,189952.0,1.3800539083557952
682,443.0,404.0,178972.0,1.0965346534653466
683,508.0,385.0,195580.0,1.3194805194805195
684,485.0,356.0,172660.0,1.3623595505617978
685,512.0,386.0,197632.0,1.3264248704663213
686,454.0,334.0,151636.0,1.3592814371257484
687,512.0,398.0,203776.0,1.2864321608040201
688,467.0,373.0,174191.0,1.2520107238605898
689,512.0,339.0,173568.0,1.5103244837758112
690,501.0,404.0,202404.0,1.24009900990099
691,476.0,355.0,168980.0,1.3408450704225352
692,453.0,391.0,177123.0,1.1585677749360614
693,473.0,365.0,172645.0,1.295890410958904
694,467.0,326.0,152242.0,1.4325153374233128
695,492.0,331.0,162852.0,1.486404833836858
696,499.0,328.0,163672.0,1.521341463414634
697,495.0,325.0,160875.0,1.523076923076923
698,451.0,315.0,142065.0,1.4317460317460318
699,512.0,399.0,204288.0,1.2832080200501252
700,507.0,371.0,188097.0,1.366576819407008
701,460.0,391.0,179860.0,1.1764705882352942
702,506.0,376.0,190256.0,1.3457446808510638
703,512.0,427.0,218624.0,1.199063231850117
704,509.0,379.0,192911.0,1.3430079155672823
705,457.0,340.0,155380.0,1.3441176470588236
706,479.0,375.0,179625.0,1.2773333333333334
707,512.0,443.0,226816.0,1.1557562076749435
708,512.0,351.0,179712.0,1.4586894586894588
709,498.0,372.0,185256.0,1.3387096774193548
710,512.0,365.0,186880.0,1.4027397260273973
711,512.0,347.0,177664.0,1.4755043227665705
712,512.0,396.0,202752.0,1.292929292929293
713,503.0,398.0,200194.0,1.263819095477387
714,512.0,347.0,177664.0,1.4755043227665705
715,499.0,358.0,178642.0,1.393854748603352
716,512.0,368.0,188416.0,1.391304347826087
717,512.0,384.0,196608.0,1.3333333333333333
718,512.0,418.0,214016.0,1.2248803827751196
719,505.0,417.0,210585.0,1.211031175059952
720,512.0,422.0,216064.0,1.2132701421800949
721,484.0,363.0,175692.0,1.3333333333333333
722,512.0,375.0,192000.0,1.3653333333333333
723,482.0,372.0,179304.0,1.2956989247311828
724,512.0,404.0,206848.0,1.2673267326732673
725,464.0,393.0,182352.0,1.1806615776081424
726,512.0,377.0,193024.0,1.3580901856763925
727,490.0,353.0,172970.0,1.388101983002833
728,512.0,405.0,207360.0,1.2641975308641975
729,512.0,416.0,212992.0,1.2307692307692308
730,512.0,426.0,218112.0,1.2018779342723005
731,409.0,310.0,126790.0,1.3193548387096774
732,512.0,411.0,210432.0,1.245742092457421
733,497.0,371.0,184387.0,1.3396226415094339
734,461.0,360.0,165960.0,1.2805555555555554
735,488.0,357.0,174216.0,1.3669467787114846
736,512.0,428.0,219136.0,1.1962616822429906
737,512.0,401.0,205312.0,1.2768079800498753
738,475.0,328.0,155800.0,1.4481707317073171
739,503.0,355.0,178565.0,1.4169014084507043
740,487.0,356.0,173372.0,1.3679775280898876
741,512.0,389.0,199168.0,1.3161953727506426
742,512.0,441.0,225792.0,1.1609977324263039
743,447.0,343.0,153321.0,1.3032069970845481
744,508.0,321.0,163068.0,1.5825545171339563
745,512.0,463.0,237056.0,1.1058315334773219
746,512.0,409.0,209408.0,1.2518337408312958
747,482.0,339.0,163398.0,1.4218289085545723
748,512.0,390.0,199680.0,1.3128205128205128
749,494.0,418.0,206492.0,1.1818181818181819
750,509.0,353.0,179677.0,1.4419263456090652
751,512.0,383.0,196096.0,1.3368146214099217
752,465.0,372.0,172980.0,1.25
753,464.0,351.0,162864.0,1.3219373219373218
754,512.0,432.0,221184.0,1.1851851851851851
755,512.0,477.0,244224.0,1.0733752620545074
756,455.0,368.0,167440.0,1.236413043478261
757,512.0,447.0,228864.0,1.145413870246085
758,512.0,432.0,221184.0,1.1851851851851851
759,472.0,344.0,162368.0,1.372093023255814
760,511.0,384.0,196224.0,1.3307291666666667
761,512.0,388.0,198656.0,1.3195876288659794
762,512.0,384.0,196608.0,1.3333333333333333
763,502.0,382.0,191764.0,1.3141361256544504
764,506.0,422.0,213532.0,1.1990521327014219
765,502.0,363.0,182226.0,1.3829201101928374
766,493.0,378.0,186354.0,1.3042328042328042
767,506.0,365.0,184690.0,1.3863013698630138
768,469.0,350.0,164150.0,1.34
769,459.0,304.0,139536.0,1.5098684210526316
770,512.0,425.0,217600.0,1.204705882352941
771,512.0,382.0,195584.0,1.3403141361256545
772,489.0,355.0,173595.0,1.3774647887323943
773,512.0,411.0,210432.0,1.245742092457421
774,512.0,422.0,216064.0,1.2132701421800949
775,499.0,368.0,183632.0,1.3559782608695652
776,451.0,407.0,183557.0,1.1081081081081081
777,512.0,445.0,227840.0,1.150561797752809
778,486.0,350.0,170100.0,1.3885714285714286
779,512.0,356.0,182272.0,1.4382022471910112
780,461.0,349.0,160889.0,1.320916905444126
781,512.0,434.0,222208.0,1.1797235023041475
782,505.0,405.0,204525.0,1.2469135802469136
783,509.0,370.0,188330.0,1.3756756756756756
784,512.0,338.0,173056.0,1.514792899408284
785,496.0,383.0,189968.0,1.2950391644908616
786,512.0,439.0,224768.0,1.1662870159453302
787,472.0,351.0,165672.0,1.3447293447293447
788,502.0,389.0,195278.0,1.2904884318766068
789,512.0,404.0,206848.0,1.2673267326732673
790,485.0,365.0,177025.0,1.3287671232876712
791,471.0,345.0,162495.0,1.3652173913043477
792,512.0,377.0,193024.0,1.3580901856763925
793,512.0,368.0,188416.0,1.391304347826087
794,512.0,385.0,197120.0,1.3298701298701299
795,512.0,373.0,190976.0,1.3726541554959786
796,429.0,311.0,133419.0,1.3794212218649518
797,504.0,412.0,207648.0,1.2233009708737863
798,512.0,360.0,184320.0,1.4222222222222223
799,512.0,438.0,224256.0,1.1689497716894977
800,512.0,412.0,210944.0,1.2427184466019416
801,505.0,351.0,177255.0,1.4387464387464388
802,512.0,397.0,203264.0,1.2896725440806045
803,508.0,369.0,187452.0,1.3766937669376693
804,512.0,450.0,230400.0,1.1377777777777778
805,486.0,349.0,169614.0,1.3925501432664757
806,500.0,387.0,193500.0,1.2919896640826873
807,512.0,367.0,187904.0,1.3950953678474114
808,499.0,382.0,190618.0,1.306282722513089
809,480.0,344.0,165120.0,1.3953488372093024
810,512.0,418.0,214016.0,1.2248803827751196
811,496.0,376.0,186496.0,1.3191489361702127
812,505.0,395.0,199475.0,1.2784810126582278
813,504.0,445.0,224280.0,1.1325842696629214
814,512.0,391.0,200192.0,1.3094629156010231
815,452.0,377.0,170404.0,1.1989389920424403
816,512.0,336.0,172032.0,1.5238095238095237
817,502.0,388.0,194776.0,1.2938144329896908
818,484.0,377.0,182468.0,1.2838196286472148
819,512.0,366.0,187392.0,1.3989071038251366
820,512.0,414.0,211968.0,1.2367149758454106
821,512.0,378.0,193536.0,1.3544973544973544
822,509.0,360.0,183240.0,1.413888888888889
823,512.0,417.0,213504.0,1.2278177458033572
824,470.0,377.0,177190.0,1.246684350132626
825,473.0,345.0,163185.0,1.3710144927536232
826,501.0,404.0,202404.0,1.24009900990099
827,479.0,358.0,171482.0,1.3379888268156424
828,512.0,446.0,228352.0,1.147982062780269
829,483.0,362.0,174846.0,1.3342541436464088
830,512.0,417.0,213504.0,1.2278177458033572
831,497.0,391.0,194327.0,1.2710997442455243
832,512.0,397.0,203264.0,1.2896725440806045
833,460.0,347.0,159620.0,1.3256484149855907
834,512.0,352.0,180224.0,1.4545454545454546
835,512.0,459.0,235008.0,1.1154684095860568
836,512.0,385.0,197120.0,1.3298701298701299
837,454.0,313.0,142102.0,1.450479233226837
838,508.0,391.0,198628.0,1.29923273657289
839,461.0,339.0,156279.0,1.359882005899705
840,512.0,431.0,220672.0,1.1879350348027842
841,478.0,359.0,171602.0,1.3314763231197773
842,508.0,384.0,195072.0,1.3229166666666667
843,489.0,392.0,191688.0,1.2474489795918366
844,496.0,391.0,193936.0,1.2685421994884911
845,478.0,325.0,155350.0,1.4707692307692308
846,512.0,437.0,223744.0,1.17162471395881
847,506.0,358.0,181148.0,1.4134078212290502
848,512.0,412.0,210944.0,1.2427184466019416
849,502.0,396.0,198792.0,1.2676767676767677
850,512.0,373.0,190976.0,1.3726541554959786
851,509.0,376.0,191384.0,1.3537234042553192
852,512.0,403.0,206336.0,1.2704714640198511
853,512.0,406.0,207872.0,1.2610837438423645
854,460.0,365.0,167900.0,1.2602739726027397
855,512.0,447.0,228864.0,1.145413870246085
856,400.0,272.0,108800.0,1.4705882352941178
857,484.0,410.0,198440.0,1.1804878048780487
858,460.0,391.0,179860.0,1.1764705882352942
859,492.0,431.0,212052.0,1.1415313225058004
860,501.0,392.0,196392.0,1.278061224489796
861,503.0,392.0,197176.0,1.2831632653061225
862,438.0,293.0,128334.0,1.4948805460750854
863,495.0,343.0,169785.0,1.4431486880466473
864,475.0,377.0,179075.0,1.259946949602122
865,512.0,360.0,184320.0,1.4222222222222223
866,486.0,391.0,190026.0,1.2429667519181586
867,512.0,450.0,230400.0,1.1377777777777778
868,486.0,340.0,165240.0,1.4294117647058824
869,510.0,405.0,206550.0,1.2592592592592593
870,510.0,345.0,175950.0,1.4782608695652173
871,512.0,377.0,193024.0,1.3580901856763925
872,512.0,409.0,209408.0,1.2518337408312958
873,498.0,330.0,164340.0,1.509090909090909
874,407.0,309.0,125763.0,1.3171521035598706
875,512.0,453.0,231936.0,1.130242825607064
876,460.0,400.0,184000.0,1.15
877,425.0,347.0,147475.0,1.2247838616714697
878,500.0,378.0,189000.0,1.3227513227513228
879,460.0,400.0,184000.0,1.15
880,477.0,356.0,169812.0,1.3398876404494382
881,488.0,383.0,186904.0,1.2741514360313315
882,473.0,346.0,163658.0,1.3670520231213872
883,508.0,392.0,199136.0,1.2959183673469388
884,509.0,446.0,227014.0,1.141255605381166
885,512.0,425.0,217600.0,1.204705882352941
886,468.0,368.0,172224.0,1.2717391304347827
887,457.0,331.0,151267.0,1.3806646525679758
888,512.0,431.0,220672.0,1.1879350348027842
889,512.0,424.0,217088.0,1.2075471698113207
890,512.0,374.0,191488.0,1.3689839572192513
891,480.0,464.0,222720.0,1.0344827586206897
892,468.0,340.0,159120.0,1.3764705882352941
893,464.0,368.0,170752.0,1.2608695652173914
894,512.0,391.0,200192.0,1.3094629156010231
895,451.0,329.0,148379.0,1.3708206686930091
896,495.0,342.0,169290.0,1.4473684210526316
897,512.0,432.0,221184.0,1.1851851851851851
898,501.0,423.0,211923.0,1.1843971631205674
899,512.0,401.0,205312.0,1.2768079800498753
900,512.0,414.0,211968.0,1.2367149758454106
901,512.0,421.0,215552.0,1.2161520190023754
902,468.0,394.0,184392.0,1.1878172588832487
903,512.0,411.0,210432.0,1.245742092457421
904,512.0,428.0,219136.0,1.1962616822429906
905,485.0,346.0,167810.0,1.4017341040462428
906,512.0,403.0,206336.0,1.2704714640198511
907,499.0,378.0,188622.0,1.32010582010582
908,495.0,357.0,176715.0,1.3865546218487395
909,488.0,363.0,177144.0,1.3443526170798898
910,512.0,429.0,219648.0,1.1934731934731935
911,505.0,365.0,184325.0,1.3835616438356164
912,512.0,424.0,217088.0,1.2075471698113207
913,500.0,357.0,178500.0,1.4005602240896358
914,512.0,412.0,210944.0,1.2427184466019416
915,455.0,320.0,145600.0,1.421875
916,512.0,411.0,210432.0,1.245742092457421
917,500.0,343.0,171500.0,1.4577259475218658
918,512.0,403.0,206336.0,1.2704714640198511
919,503.0,360.0,181080.0,1.3972222222222221
920,512.0,400.0,204800.0,1.28
921,502.0,439.0,220378.0,1.143507972665148
922,428.0,311.0,133108.0,1.3762057877813505
923,512.0,369.0,188928.0,1.3875338753387534
924,509.0,392.0,199528.0,1.2984693877551021
925,431.0,328.0,141368.0,1.3140243902439024
926,512.0,376.0,192512.0,1.3617021276595744
927,499.0,389.0,194111.0,1.2827763496143958
928,500.0,371.0,185500.0,1.3477088948787062
929,512.0,417.0,213504.0,1.2278177458033572
930,505.0,406.0,205030.0,1.2438423645320198
931,440.0,338.0,148720.0,1.301775147928994
932,463.0,377.0,174551.0,1.2281167108753315
933,499.0,393.0,196107.0,1.2697201017811706
934,467.0,360.0,168120.0,1.2972222222222223
935,512.0,400.0,204800.0,1.28
936,512.0,405.0,207360.0,1.2641975308641975
937,512.0,431.0,220672.0,1.1879350348027842
938,420.0,302.0,126840.0,1.390728476821192
939,512.0,407.0,208384.0,1.257985257985258
940,509.0,475.0,241775.0,1.071578947368421
941,512.0,357.0,182784.0,1.4341736694677871
942,481.0,416.0,200096.0,1.15625
943,505.0,408.0,206040.0,1.2377450980392157
944,508.0,392.0,199136.0,1.2959183673469388
945,493.0,382.0,188326.0,1.2905759162303665
946,506.0,393.0,198858.0,1.2875318066157762
947,491.0,359.0,176269.0,1.3676880222841226
948,511.0,430.0,219730.0,1.1883720930232557
949,512.0,431.0,220672.0,1.1879350348027842
950,504.0,369.0,185976.0,1.3658536585365855
951,512.0,375.0,192000.0,1.3653333333333333
952,495.0,362.0,179190.0,1.367403314917127
953,492.0,370.0,182040.0,1.3297297297297297
954,512.0,409.0,209408.0,1.2518337408312958
955,463.0,366.0,169458.0,1.2650273224043715
956,498.0,372.0,185256.0,1.3387096774193548
957,512.0,434.0,222208.0,1.1797235023041475
958,484.0,377.0,182468.0,1.2838196286472148
959,497.0,359.0,178423.0,1.384401114206128
960,512.0,446.0,228352.0,1.147982062780269
961,512.0,425.0,217600.0,1.204705882352941
962,512.0,411.0,210432.0,1.245742092457421
963,332.0,233.0,77356.0,1.4248927038626609
964,475.0,373.0,177175.0,1.2734584450402144
965,512.0,399.0,204288.0,1.2832080200501252
966,504.0,376.0,189504.0,1.3404255319148937
967,512.0,397.0,203264.0,1.2896725440806045
968,488.0,387.0,188856.0,1.2609819121447028
969,512.0,379.0,194048.0,1.3509234828496042
970,501.0,372.0,186372.0,1.346774193548387
971,512.0,383.0,196096.0,1.3368146214099217
972,501.0,374.0,187374.0,1.339572192513369
973,489.0,392.0,191688.0,1.2474489795918366
974,512.0,412.0,210944.0,1.2427184466019416
975,495.0,354.0,175230.0,1.3983050847457628
976,512.0,377.0,193024.0,1.3580901856763925
977,480.0,361.0,173280.0,1.3296398891966759
978,468.0,366.0,171288.0,1.278688524590164
979,470.0,395.0,185650.0,1.1898734177215189
980,449.0,319.0,143231.0,1.4075235109717867
981,489.0,376.0,183864.0,1.300531914893617
982,500.0,431.0,215500.0,1.160092807424594
983,490.0,367.0,179830.0,1.335149863760218
984,470.0,367.0,172490.0,1.2806539509536785
985,444.0,351.0,155844.0,1.264957264957265
986,511.0,419.0,214109.0,1.2195704057279235
987,511.0,333.0,170163.0,1.5345345345345345
988,496.0,358.0,177568.0,1.3854748603351956
989,512.0,397.0,203264.0,1.2896725440806045
990,484.0,377.0,182468.0,1.2838196286472148
991,502.0,386.0,193772.0,1.3005181347150259
992,512.0,405.0,207360.0,1.2641975308641975
993,448.0,336.0,150528.0,1.3333333333333333
994,477.0,358.0,170766.0,1.3324022346368716
995,512.0,367.0,187904.0,1.3950953678474114
996,511.0,373.0,190603.0,1.3699731903485255
997,512.0,418.0,214016.0,1.2248803827751196
998,512.0,390.0,199680.0,1.3128205128205128
999,500.0,389.0,194500.0,1.2853470437017995
1000,512.0,387.0,198144.0,1.322997416020672
1001,504.0,412.0,207648.0,1.2233009708737863
1002,512.0,417.0,213504.0,1.2278177458033572
1003,498.0,374.0,186252.0,1.3315508021390374
1004,506.0,388.0,196328.0,1.3041237113402062
1005,494.0,418.0,206492.0,1.1818181818181819
1006,467.0,343.0,160181.0,1.3615160349854227
1007,505.0,402.0,203010.0,1.256218905472637
1008,448.0,349.0,156352.0,1.2836676217765044
1009,490.0,425.0,208250.0,1.1529411764705881
1010,508.0,375.0,190500.0,1.3546666666666667
1011,499.0,377.0,188123.0,1.323607427055703
1012,487.0,343.0,167041.0,1.4198250728862973
1013,507.0,390.0,197730.0,1.3
1014,470.0,343.0,161210.0,1.370262390670554
1015,512.0,352.0,180224.0,1.4545454545454546
1016,507.0,355.0,179985.0,1.4281690140845071
1017,499.0,357.0,178143.0,1.3977591036414565
1018,502.0,380.0,190760.0,1.3210526315789475
1019,493.0,427.0,210511.0,1.154566744730679
1020,503.0,425.0,213775.0,1.183529411764706
1021,506.0,358.0,181148.0,1.4134078212290502
1022,512.0,438.0,224256.0,1.1689497716894977
1023,440.0,340.0,149600.0,1.2941176470588236
1024,512.0,385.0,197120.0,1.3298701298701299
1025,485.0,340.0,164900.0,1.4264705882352942
1026,457.0,326.0,148982.0,1.401840490797546
1027,422.0,346.0,146012.0,1.2196531791907514
1028,479.0,365.0,174835.0,1.3123287671232877
1029,512.0,446.0,228352.0,1.147982062780269
1030,491.0,369.0,181179.0,1.3306233062330624
1031,450.0,355.0,159750.0,1.267605633802817
1032,461.0,390.0,179790.0,1.182051282051282
1033,512.0,400.0,204800.0,1.28
1034,495.0,390.0,193050.0,1.2692307692307692
1035,512.0,365.0,186880.0,1.4027397260273973
1036,492.0,385.0,189420.0,1.277922077922078
1037,512.0,397.0,203264.0,1.2896725440806045
1038,512.0,409.0,209408.0,1.2518337408312958
1039,505.0,366.0,184830.0,1.3797814207650274
1040,484.0,353.0,170852.0,1.3711048158640227
1041,512.0,372.0,190464.0,1.3763440860215055
1042,502.0,390.0,195780.0,1.2871794871794873
1043,412.0,328.0,135136.0,1.2560975609756098
1044,512.0,388.0,198656.0,1.3195876288659794
1045,512.0,383.0,196096.0,1.3368146214099217
1046,494.0,355.0,175370.0,1.3915492957746478
1047,502.0,382.0,191764.0,1.3141361256544504
1048,501.0,387.0,193887.0,1.2945736434108528
1049,467.0,342.0,159714.0,1.3654970760233918
1050,502.0,368.0,184736.0,1.3641304347826086
1051,495.0,371.0,183645.0,1.3342318059299192
1052,512.0,436.0,223232.0,1.1743119266055047
1053,512.0,413.0,211456.0,1.2397094430992737
1054,494.0,442.0,218348.0,1.1176470588235294
1055,507.0,409.0,207363.0,1.2396088019559903
1056,512.0,410.0,209920.0,1.248780487804878
1057,512.0,376.0,192512.0,1.3617021276595744
1058,507.0,323.0,163761.0,1.5696594427244581
1059,476.0,401.0,190876.0,1.1870324189526185
1060,512.0,386.0,197632.0,1.3264248704663213
1061,512.0,392.0,200704.0,1.3061224489795917
1062,512.0,429.0,219648.0,1.1934731934731935
1063,471.0,368.0,173328.0,1.2798913043478262
1064,496.0,408.0,202368.0,1.2156862745098038
1065,512.0,407.0,208384.0,1.257985257985258
1066,483.0,386.0,186438.0,1.2512953367875648
1067,414.0,315.0,130410.0,1.3142857142857143
1068,512.0,370.0,189440.0,1.3837837837837839
1069,491.0,394.0,193454.0,1.2461928934010151
1070,477.0,356.0,169812.0,1.3398876404494382
1071,512.0,392.0,200704.0,1.3061224489795917
1072,503.0,349.0,175547.0,1.4412607449856734
1073,512.0,390.0,199680.0,1.3128205128205128
1074,512.0,378.0,193536.0,1.3544973544973544
1075,481.0,373.0,179413.0,1.289544235924933
1076,512.0,419.0,214528.0,1.2219570405727924
1077,483.0,379.0,183057.0,1.274406332453826
1078,512.0,414.0,211968.0,1.2367149758454106
1079,499.0,397.0,198103.0,1.256926952141058
1080,422.0,295.0,124490.0,1.4305084745762713
1081,512.0,357.0,182784.0,1.4341736694677871
1082,512.0,407.0,208384.0,1.257985257985258
1083,424.0,300.0,127200.0,1.4133333333333333
1084,486.0,342.0,166212.0,1.4210526315789473
1085,512.0,454.0,232448.0,1.1277533039647578
1086,502.0,387.0,194274.0,1.297157622739018
1087,463.0,340.0,157420.0,1.361764705882353
1088,512.0,381.0,195072.0,1.3438320209973753
1089,512.0,417.0,213504.0,1.2278177458033572
1090,477.0,369.0,176013.0,1.2926829268292683
1091,440.0,351.0,154440.0,1.2535612535612535
1092,505.0,403.0,203515.0,1.2531017369727047
1093,496.0,365.0,181040.0,1.358904109589041
1094,460.0,356.0,163760.0,1.2921348314606742
1095,512.0,454.0,232448.0,1.1277533039647578
1096,462.0,417.0,192654.0,1.1079136690647482
1097,492.0,385.0,189420.0,1.277922077922078
1098,512.0,404.0,206848.0,1.2673267326732673
1099,469.0,382.0,179158.0,1.2277486910994764
1100,478.0,376.0,179728.0,1.2712765957446808
1101,508.0,379.0,192532.0,1.3403693931398417
1102,490.0,370.0,181300.0,1.3243243243243243
1103,505.0,426.0,215130.0,1.1854460093896713
1104,512.0,397.0,203264.0,1.2896725440806045
1105,506.0,382.0,193292.0,1.324607329842932
1106,461.0,362.0,166882.0,1.2734806629834254
1107,499.0,383.0,191117.0,1.3028720626631853
1108,467.0,369.0,172323.0,1.2655826558265582
1109,505.0,402.0,203010.0,1.256218905472637
1110,460.0,400.0,184000.0,1.15
1111,497.0,370.0,183890.0,1.3432432432432433
1112,487.0,342.0,166554.0,1.4239766081871346
1113,512.0,344.0,176128.0,1.4883720930232558
1114,451.0,407.0,183557.0,1.1081081081081081
1115,512.0,385.0,197120.0,1.3298701298701299
1116,469.0,337.0,158053.0,1.3916913946587537
1117,394.0,287.0,113078.0,1.372822299651568
1118,512.0,440.0,225280.0,1.1636363636363636
1119,512.0,421.0,215552.0,1.2161520190023754
1120,446.0,325.0,144950.0,1.3723076923076922
1121,503.0,359.0,180577.0,1.4011142061281336
1122,498.0,373.0,185754.0,1.3351206434316354
1123,477.0,332.0,158364.0,1.4367469879518073
1124,499.0,385.0,192115.0,1.2961038961038962
1125,470.0,329.0,154630.0,1.4285714285714286
1126,503.0,414.0,208242.0,1.214975845410628
1127,485.0,347.0,168295.0,1.3976945244956773
1128,501.0,339.0,169839.0,1.4778761061946903
1129,505.0,403.0,203515.0,1.2531017369727047
1130,512.0,374.0,191488.0,1.3689839572192513
1131,487.0,445.0,216715.0,1.09438202247191
1132,512.0,432.0,221184.0,1.1851851851851851
1133,512.0,407.0,208384.0,1.257985257985258
1134,506.0,417.0,211002.0,1.2134292565947242
1135,455.0,304.0,138320.0,1.4967105263157894
1136,462.0,337.0,155694.0,1.370919881305638
1137,460.0,391.0,179860.0,1.1764705882352942
1138,512.0,428.0,219136.0,1.1962616822429906
1139,512.0,396.0,202752.0,1.292929292929293
1140,494.0,377.0,186238.0,1.3103448275862069
1141,512.0,401.0,205312.0,1.2768079800498753
1142,508.0,353.0,179324.0,1.4390934844192635
1143,484.0,403.0,195052.0,1.2009925558312655
1144,512.0,429.0,219648.0,1.1934731934731935
1145,504.0,401.0,202104.0,1.256857855361596
1146,435.0,343.0,149205.0,1.2682215743440233
1147,490.0,390.0,191100.0,1.2564102564102564
1148,422.0,349.0,147278.0,1.2091690544412608
1149,512.0,437.0,223744.0,1.17162471395881
1150,452.0,329.0,148708.0,1.3738601823708207
1151,476.0,323.0,153748.0,1.4736842105263157
1152,505.0,393.0,198465.0,1.2849872773536897
1153,495.0,391.0,193545.0,1.2659846547314577
1154,469.0,351.0,164619.0,1.3361823361823362
1155,451.0,328.0,147928.0,1.375
1156,512.0,408.0,208896.0,1.2549019607843137
1157,482.0,348.0,167736.0,1.3850574712643677
1158,512.0,400.0,204800.0,1.28
1159,512.0,416.0,212992.0,1.2307692307692308
1160,479.0,321.0,153759.0,1.4922118380062306
1161,492.0,408.0,200736.0,1.2058823529411764
1162,509.0,411.0,209199.0,1.2384428223844282
1163,451.0,347.0,156497.0,1.2997118155619596
1164,467.0,366.0,170922.0,1.2759562841530054
1165,482.0,402.0,193764.0,1.199004975124378
1166,512.0,384.0,196608.0,1.3333333333333333
1167,486.0,357.0,173502.0,1.361344537815126
1168,512.0,410.0,209920.0,1.248780487804878
1169,512.0,375.0,192000.0,1.3653333333333333
1170,512.0,407.0,208384.0,1.257985257985258
1171,506.0,480.0,242880.0,1.0541666666666667
