,X,X/Y,Y,Z,Z/Y
922,428,1.3762057877813505,311,46,0.14790996784565916
923,512,1.3875338753387534,369,40,0.10840108401084012
924,509,1.2984693877551021,392,45,0.11479591836734694
925,431,1.3140243902439024,328,45,0.13719512195121952
926,512,1.3617021276595744,376,42,0.11170212765957446
927,499,1.2827763496143958,389,105,0.2699228791773779
928,500,1.3477088948787062,371,31,0.08355795148247978
929,512,1.2278177458033572,417,30,0.07194244604316546
930,505,1.2438423645320198,406,43,0.10591133004926108
931,440,1.301775147928994,338,37,0.10946745562130178
932,463,1.2281167108753315,377,280,0.7427055702917772
933,499,1.2697201017811706,393,42,0.10687022900763359
934,467,1.2972222222222223,360,36,0.1
935,512,1.28,400,38,0.095
936,512,1.2641975308641975,405,41,0.10123456790123457
937,512,1.1879350348027842,431,36,0.08352668213457076
938,420,1.390728476821192,302,40,0.13245033112582782
939,512,1.257985257985258,407,100,0.2457002457002457
940,509,1.071578947368421,475,35,0.07368421052631578
941,512,1.4341736694677871,357,127,0.3557422969187675
942,481,1.15625,416,25,0.06009615384615385
943,505,1.2377450980392157,408,40,0.09803921568627451
944,508,1.2959183673469388,392,39,0.09948979591836735
945,493,1.2905759162303665,382,46,0.12041884816753927
946,506,1.2875318066157762,393,37,0.09414758269720101
947,491,1.3676880222841226,359,33,0.09192200557103064
948,511,1.1883720930232557,430,37,0.08604651162790698
949,512,1.1879350348027842,431,100,0.23201856148491878
950,504,1.3658536585365855,369,39,0.10569105691056911
951,512,1.3653333333333333,375,45,0.12
952,495,1.367403314917127,362,45,0.12430939226519337
953,492,1.3297297297297297,370,50,0.13513513513513514
954,512,1.2518337408312958,409,47,0.11491442542787286
955,463,1.2650273224043715,366,40,0.1092896174863388
956,498,1.3387096774193548,372,40,0.10752688172043011
957,512,1.1797235023041475,434,35,0.08064516129032258
958,484,1.2838196286472148,377,30,0.07957559681697612
959,497,1.384401114206128,359,43,0.11977715877437325
960,512,1.147982062780269,446,41,0.09192825112107623
961,512,1.204705882352941,425,100,0.23529411764705882
962,512,1.245742092457421,411,43,0.10462287104622871
963,332,1.4248927038626609,233,66,0.2832618025751073
964,475,1.2734584450402144,373,46,0.12332439678284182
965,512,1.2832080200501252,399,49,0.12280701754385964
966,504,1.3404255319148937,376,28,0.07446808510638298
967,512,1.2896725440806045,397,43,0.10831234256926953
968,488,1.2609819121447028,387,38,0.09819121447028424
969,512,1.3509234828496042,379,43,0.11345646437994723
970,501,1.346774193548387,372,105,0.28225806451612906
971,512,1.3368146214099217,383,43,0.1122715404699739
972,501,1.339572192513369,374,37,0.09893048128342247
973,489,1.2474489795918366,392,42,0.10714285714285714
974,512,1.2427184466019416,412,37,0.08980582524271845
975,495,1.3983050847457628,354,40,0.11299435028248588
976,512,1.3580901856763925,377,39,0.10344827586206896
977,480,1.3296398891966759,361,45,0.12465373961218837
978,468,1.278688524590164,366,42,0.11475409836065574
979,470,1.1898734177215189,395,40,0.10126582278481013
980,449,1.4075235109717867,319,31,0.09717868338557993
981,489,1.300531914893617,376,43,0.11436170212765957
982,500,1.160092807424594,431,279,0.6473317865429234
983,490,1.335149863760218,367,50,0.1362397820163488
984,470,1.2806539509536785,367,45,0.1226158038147139
985,444,1.264957264957265,351,26,0.07407407407407407
986,511,1.2195704057279235,419,41,0.09785202863961814
987,511,1.5345345345345345,333,36,0.10810810810810811
988,496,1.3854748603351956,358,40,0.11173184357541899
989,512,1.2896725440806045,397,24,0.060453400503778336
990,484,1.2838196286472148,377,30,0.07957559681697612
991,502,1.3005181347150259,386,39,0.10103626943005181
992,512,1.2641975308641975,405,51,0.1259259259259259
993,448,1.3333333333333333,336,39,0.11607142857142858
994,477,1.3324022346368716,358,39,0.10893854748603352
995,512,1.3950953678474114,367,46,0.12534059945504086
996,511,1.3699731903485255,373,51,0.13672922252010725
997,512,1.2248803827751196,418,45,0.1076555023923445
998,512,1.3128205128205128,390,36,0.09230769230769231
999,500,1.2853470437017995,389,43,0.11053984575835475
1000,512,1.322997416020672,387,34,0.08785529715762273
1001,504,1.2233009708737863,412,46,0.11165048543689321
1002,512,1.2278177458033572,417,42,0.10071942446043165
1003,498,1.3315508021390374,374,45,0.12032085561497326
1004,506,1.3041237113402062,388,43,0.11082474226804123
1005,494,1.1818181818181819,418,25,0.05980861244019139
1006,467,1.3615160349854227,343,46,0.13411078717201166
1007,505,1.256218905472637,402,46,0.11442786069651742
1008,448,1.2836676217765044,349,43,0.12320916905444126
1009,490,1.1529411764705881,425,25,0.058823529411764705
1010,508,1.3546666666666667,375,38,0.10133333333333333
1011,499,1.323607427055703,377,40,0.10610079575596817
1012,487,1.4198250728862973,343,36,0.10495626822157435
1013,507,1.3,390,37,0.09487179487179487
1014,470,1.370262390670554,343,46,0.13411078717201166
1015,512,1.4545454545454546,352,46,0.13068181818181818
1016,507,1.4281690140845071,355,52,0.14647887323943662
1017,499,1.3977591036414565,357,87,0.24369747899159663
1018,502,1.3210526315789475,380,47,0.12368421052631579
1019,493,1.154566744730679,427,41,0.09601873536299765
1020,503,1.183529411764706,425,40,0.09411764705882353
1021,506,1.4134078212290502,358,42,0.11731843575418995
1022,512,1.1689497716894977,438,37,0.08447488584474885
1023,440,1.2941176470588236,340,46,0.13529411764705881
1024,512,1.3298701298701299,385,43,0.11168831168831168
1025,485,1.4264705882352942,340,36,0.10588235294117647
1026,457,1.401840490797546,326,43,0.13190184049079753
1027,422,1.2196531791907514,346,42,0.12138728323699421
1028,479,1.3123287671232877,365,95,0.2602739726027397
1029,512,1.147982062780269,446,102,0.22869955156950672
1030,491,1.3306233062330624,369,31,0.08401084010840108
1031,450,1.267605633802817,355,136,0.38309859154929576
1032,461,1.182051282051282,390,25,0.0641025641025641
1033,512,1.28,400,39,0.0975
1034,495,1.2692307692307692,390,40,0.10256410256410256
1035,512,1.4027397260273973,365,41,0.11232876712328767
1036,492,1.277922077922078,385,48,0.12467532467532468
1037,512,1.2896725440806045,397,87,0.21914357682619648
1038,512,1.2518337408312958,409,40,0.097799511002445
1039,505,1.3797814207650274,366,40,0.1092896174863388
1040,484,1.3711048158640227,353,46,0.13031161473087818
1041,512,1.3763440860215055,372,40,0.10752688172043011
1042,502,1.2871794871794873,390,42,0.1076923076923077
1043,412,1.2560975609756098,328,36,0.10975609756097561
1044,512,1.3195876288659794,388,48,0.12371134020618557
1045,512,1.3368146214099217,383,25,0.06527415143603134
1046,494,1.3915492957746478,355,37,0.10422535211267606
1047,502,1.3141361256544504,382,24,0.06282722513089005
1048,501,1.2945736434108528,387,39,0.10077519379844961
1049,467,1.3654970760233918,342,42,0.12280701754385964
1050,502,1.3641304347826086,368,44,0.11956521739130435
1051,495,1.3342318059299192,371,40,0.1078167115902965
1052,512,1.1743119266055047,436,41,0.09403669724770643
1053,512,1.2397094430992737,413,107,0.25907990314769974
1054,494,1.1176470588235294,442,189,0.4276018099547511
1055,507,1.2396088019559903,409,39,0.09535452322738386
1056,512,1.248780487804878,410,42,0.1024390243902439
1057,512,1.3617021276595744,376,39,0.10372340425531915
1058,507,1.5696594427244581,323,38,0.11764705882352941
1059,476,1.1870324189526185,401,40,0.09975062344139651
1060,512,1.3264248704663213,386,41,0.10621761658031088
1061,512,1.3061224489795917,392,37,0.09438775510204081
1062,512,1.1934731934731935,429,45,0.1048951048951049
1063,471,1.2798913043478262,368,42,0.11413043478260869
1064,496,1.2156862745098038,408,48,0.11764705882352941
1065,512,1.257985257985258,407,37,0.09090909090909091
1066,483,1.2512953367875648,386,45,0.11658031088082901
1067,414,1.3142857142857143,315,37,0.11746031746031746
1068,512,1.3837837837837839,370,105,0.28378378378378377
1069,491,1.2461928934010151,394,45,0.11421319796954314
1070,477,1.3398876404494382,356,47,0.13202247191011235
1071,512,1.3061224489795917,392,90,0.22959183673469388
1072,503,1.4412607449856734,349,45,0.12893982808022922
1073,512,1.3128205128205128,390,37,0.09487179487179487
1074,512,1.3544973544973544,378,97,0.2566137566137566
1075,481,1.289544235924933,373,27,0.07238605898123325
1076,512,1.2219570405727924,419,42,0.10023866348448687
1077,483,1.274406332453826,379,32,0.08443271767810026
1078,512,1.2367149758454106,414,37,0.0893719806763285
1079,499,1.256926952141058,397,95,0.23929471032745592
1080,422,1.4305084745762713,295,40,0.13559322033898305
1081,512,1.4341736694677871,357,63,0.17647058823529413
1082,512,1.257985257985258,407,49,0.12039312039312039
1083,424,1.4133333333333333,300,40,0.13333333333333333
1084,486,1.4210526315789473,342,36,0.10526315789473684
1085,512,1.1277533039647578,454,110,0.2422907488986784
1086,502,1.297157622739018,387,51,0.13178294573643412
1087,463,1.361764705882353,340,90,0.2647058823529412
1088,512,1.3438320209973753,381,39,0.10236220472440945
1089,512,1.2278177458033572,417,52,0.12470023980815348
1090,477,1.2926829268292683,369,43,0.11653116531165311
1091,440,1.2535612535612535,351,234,0.6666666666666666
1092,505,1.2531017369727047,403,46,0.1141439205955335
1093,496,1.358904109589041,365,46,0.12602739726027398
1094,460,1.2921348314606742,356,43,0.12078651685393259
1095,512,1.1277533039647578,454,28,0.06167400881057269
1096,462,1.1079136690647482,417,279,0.6690647482014388
1097,492,1.277922077922078,385,48,0.12467532467532468
1098,512,1.2673267326732673,404,54,0.13366336633663367
1099,469,1.2277486910994764,382,42,0.1099476439790576
1100,478,1.2712765957446808,376,23,0.061170212765957445
1101,508,1.3403693931398417,379,39,0.10290237467018469
1102,490,1.3243243243243243,370,43,0.11621621621621622
1103,505,1.1854460093896713,426,39,0.09154929577464789
1104,512,1.2896725440806045,397,110,0.2770780856423174
1105,506,1.324607329842932,382,39,0.10209424083769633
1106,461,1.2734806629834254,362,36,0.09944751381215469
1107,499,1.3028720626631853,383,40,0.10443864229765012
1108,467,1.2655826558265582,369,45,0.12195121951219512
1109,505,1.256218905472637,402,44,0.10945273631840796
1110,460,1.15,400,25,0.0625
1111,497,1.3432432432432433,370,36,0.0972972972972973
1112,487,1.4239766081871346,342,36,0.10526315789473684
1113,512,1.4883720930232558,344,40,0.11627906976744186
1114,451,1.1081081081081081,407,25,0.06142506142506143
1115,512,1.3298701298701299,385,39,0.1012987012987013
1116,469,1.3916913946587537,337,48,0.142433234421365
1117,394,1.372822299651568,287,209,0.7282229965156795
1118,512,1.1636363636363636,440,40,0.09090909090909091
1119,512,1.2161520190023754,421,44,0.10451306413301663
1120,446,1.3723076923076922,325,40,0.12307692307692308
1121,503,1.4011142061281336,359,43,0.11977715877437325
1122,498,1.3351206434316354,373,47,0.1260053619302949
1123,477,1.4367469879518073,332,25,0.07530120481927711
1124,499,1.2961038961038962,385,110,0.2857142857142857
1125,470,1.4285714285714286,329,43,0.13069908814589665
1126,503,1.214975845410628,414,34,0.0821256038647343
1127,485,1.3976945244956773,347,36,0.1037463976945245
1128,501,1.4778761061946903,339,46,0.13569321533923304
1129,505,1.2531017369727047,403,46,0.1141439205955335
1130,512,1.3689839572192513,374,100,0.26737967914438504
1131,487,1.09438202247191,445,41,0.09213483146067415
1132,512,1.1851851851851851,432,110,0.25462962962962965
1133,512,1.257985257985258,407,37,0.09090909090909091
1134,506,1.2134292565947242,417,34,0.0815347721822542
1135,455,1.4967105263157894,304,36,0.11842105263157894
1136,462,1.370919881305638,337,36,0.10682492581602374
1137,460,1.1764705882352942,391,25,0.0639386189258312
1138,512,1.1962616822429906,428,28,0.06542056074766354
1139,512,1.292929292929293,396,40,0.10101010101010101
1140,494,1.3103448275862069,377,99,0.2625994694960212
1141,512,1.2768079800498753,401,48,0.11970074812967581
1142,508,1.4390934844192635,353,47,0.13314447592067988
1143,484,1.2009925558312655,403,95,0.23573200992555832
1144,512,1.1934731934731935,429,40,0.09324009324009325
1145,504,1.256857855361596,401,45,0.11221945137157108
1146,435,1.2682215743440233,343,270,0.7871720116618076
1147,490,1.2564102564102564,390,26,0.06666666666666667
1148,422,1.2091690544412608,349,42,0.12034383954154727
1149,512,1.17162471395881,437,112,0.2562929061784897
1150,452,1.3738601823708207,329,40,0.12158054711246201
1151,476,1.4736842105263157,323,38,0.11764705882352941
1152,505,1.2849872773536897,393,46,0.11704834605597965
1153,495,1.2659846547314577,391,46,0.11764705882352941
1154,469,1.3361823361823362,351,44,0.12535612535612536
1155,451,1.375,328,40,0.12195121951219512
1156,512,1.2549019607843137,408,37,0.09068627450980392
1157,482,1.3850574712643677,348,37,0.10632183908045977
1158,512,1.28,400,39,0.0975
1159,512,1.2307692307692308,416,37,0.0889423076923077
1160,479,1.4922118380062306,321,47,0.14641744548286603
1161,492,1.2058823529411764,408,47,0.11519607843137254
1162,509,1.2384428223844282,411,33,0.08029197080291971
1163,451,1.2997118155619596,347,38,0.10951008645533142
1164,467,1.2759562841530054,366,42,0.11475409836065574
1165,482,1.199004975124378,402,38,0.0945273631840796
1166,512,1.3333333333333333,384,38,0.09895833333333333
1167,486,1.361344537815126,357,44,0.12324929971988796
1168,512,1.248780487804878,410,42,0.1024390243902439
1169,512,1.3653333333333333,375,105,0.28
1170,512,1.257985257985258,407,54,0.13267813267813267
1171,506,1.0541666666666667,480,50,0.10416666666666667
1172,472,1.3602305475504324,347,31,0.0893371757925072
1173,483,1.3839541547277936,349,37,0.10601719197707736
1174,491,1.398860398860399,351,40,0.11396011396011396
1175,479,1.2572178477690288,381,37,0.09711286089238845
1176,512,1.2736318407960199,402,28,0.06965174129353234
1177,512,1.4065934065934067,364,39,0.10714285714285714
1178,495,1.3865546218487395,357,34,0.09523809523809523
1179,463,1.2446236559139785,372,37,0.09946236559139784
1180,512,1.3763440860215055,372,35,0.09408602150537634
1181,512,1.3368146214099217,383,24,0.06266318537859007
1182,512,1.2190476190476192,420,39,0.09285714285714286
1183,511,1.3342036553524803,383,29,0.07571801566579635
1184,505,1.188235294117647,425,41,0.09647058823529411
1185,463,1.1292682926829267,410,47,0.11463414634146342
1186,491,1.2493638676844783,393,45,0.11450381679389313
1187,512,1.257985257985258,407,37,0.09090909090909091
1188,512,1.062240663900415,482,33,0.06846473029045644
1189,509,1.3831521739130435,368,27,0.07336956521739131
1190,505,1.2784810126582278,395,115,0.2911392405063291
1191,468,1.19693094629156,391,23,0.058823529411764705
1192,512,1.3061224489795917,392,48,0.12244897959183673
1193,512,1.3438320209973753,381,43,0.11286089238845144
1194,512,1.2307692307692308,416,100,0.2403846153846154
1195,512,1.4104683195592287,363,46,0.12672176308539945
1196,504,1.4038997214484679,359,90,0.25069637883008355
1197,512,1.3061224489795917,392,27,0.06887755102040816
1198,483,1.368271954674221,353,37,0.1048158640226629
1199,450,1.480263157894737,304,36,0.11842105263157894
1200,512,1.2307692307692308,416,28,0.0673076923076923
1201,512,1.210401891252955,423,36,0.0851063829787234
1202,506,1.1962174940898345,423,39,0.09219858156028368
1203,506,1.3638814016172507,371,30,0.08086253369272237
1204,512,1.2736318407960199,402,49,0.12189054726368159
1205,512,1.2736318407960199,402,95,0.236318407960199
1206,483,1.2416452442159382,389,34,0.08740359897172237
1207,497,1.3579234972677596,366,27,0.07377049180327869
1208,482,1.2390745501285347,389,40,0.10282776349614396
1209,503,1.2734177215189872,395,45,0.11392405063291139
1210,417,1.287037037037037,324,38,0.11728395061728394
1211,471,1.2764227642276422,369,45,0.12195121951219512
1212,494,1.3,380,47,0.12368421052631579
1213,486,1.4507462686567165,335,53,0.1582089552238806
1214,512,1.3368146214099217,383,39,0.10182767624020887
1215,482,1.2454780361757105,387,37,0.09560723514211886
1216,471,1.2427440633245384,379,42,0.11081794195250659
1217,512,1.1851851851851851,432,110,0.25462962962962965
1218,482,1.2454780361757105,387,47,0.12144702842377261
1219,503,1.3705722070844686,367,97,0.26430517711171664
1220,505,1.3219895287958114,382,47,0.12303664921465969
1221,435,1.2794117647058822,340,207,0.6088235294117647
1222,450,1.3803680981595092,326,46,0.1411042944785276
1223,477,1.2686170212765957,376,43,0.11436170212765957
1224,427,1.2746268656716417,335,27,0.08059701492537313
1225,487,1.3565459610027855,359,26,0.07242339832869081
1226,467,1.2036082474226804,388,44,0.1134020618556701
1227,512,1.3617021276595744,376,39,0.10372340425531915
1228,512,1.2673267326732673,404,37,0.09158415841584158
1229,478,1.335195530726257,358,39,0.10893854748603352
1230,477,1.394736842105263,342,53,0.15497076023391812
1231,446,1.2779369627507164,349,43,0.12320916905444126
1232,492,1.4260869565217391,345,46,0.13333333333333333
1233,512,1.3403141361256545,382,39,0.10209424083769633
1234,506,1.393939393939394,363,27,0.0743801652892562
1235,413,1.3069620253164558,316,37,0.11708860759493671
1236,469,1.3794117647058823,340,115,0.3382352941176471
1237,492,1.3190348525469169,373,50,0.13404825737265416
1238,512,1.0644490644490645,481,187,0.3887733887733888
1239,481,1.332409972299169,361,63,0.1745152354570637
1240,512,1.17162471395881,437,42,0.09610983981693363
1241,512,1.1689497716894977,438,46,0.1050228310502283
1242,512,1.3403141361256545,382,37,0.0968586387434555
1243,512,1.2962025316455696,395,40,0.10126582278481013
1244,441,1.3955696202531647,316,42,0.13291139240506328
1245,512,1.1058315334773219,463,112,0.24190064794816415
1246,496,1.441860465116279,344,46,0.13372093023255813
1247,507,1.2966751918158568,391,39,0.09974424552429667
1248,483,1.424778761061947,339,52,0.15339233038348082
1249,420,1.4189189189189189,296,40,0.13513513513513514
1250,490,1.3725490196078431,357,38,0.10644257703081232
1251,506,1.300771208226221,389,102,0.2622107969151671
1252,497,1.2646310432569974,393,24,0.061068702290076333
1253,501,1.1928571428571428,420,44,0.10476190476190476
1254,471,1.1893939393939394,396,40,0.10101010101010101
1255,503,1.3594594594594596,370,92,0.24864864864864866
1256,499,1.3784530386740332,362,35,0.09668508287292818
1257,442,1.3393939393939394,330,40,0.12121212121212122
1258,512,1.248780487804878,410,43,0.1048780487804878
1259,512,1.1058315334773219,463,45,0.09719222462203024
1260,469,1.2506666666666666,375,36,0.096
1261,466,1.3869047619047619,336,40,0.11904761904761904
1262,509,1.3359580052493438,381,97,0.2545931758530184
1263,507,1.316883116883117,385,35,0.09090909090909091
1264,462,1.370919881305638,337,53,0.1572700296735905
1265,499,1.266497461928934,394,92,0.233502538071066
1266,501,1.2748091603053435,393,105,0.26717557251908397
1267,512,1.4382022471910112,356,45,0.12640449438202248
1268,492,1.3781512605042017,357,95,0.2661064425770308
1269,482,1.3971014492753624,345,45,0.13043478260869565
1270,424,1.4620689655172414,290,90,0.3103448275862069
1271,512,1.3368146214099217,383,40,0.10443864229765012
1272,489,1.4424778761061947,339,42,0.12389380530973451
1273,512,1.3689839572192513,374,34,0.09090909090909091
1274,445,1.3484848484848484,330,40,0.12121212121212122
1275,469,1.425531914893617,329,43,0.13069908814589665
1276,512,1.2641975308641975,405,29,0.07160493827160494
1277,444,1.3788819875776397,322,47,0.14596273291925466
1278,488,1.3083109919571045,373,46,0.12332439678284182
1279,473,1.375,344,31,0.09011627906976744
1280,512,1.2219570405727924,419,35,0.08353221957040573
1281,441,1.3125,336,37,0.11011904761904762
1282,480,1.4328358208955223,335,56,0.16716417910447762
1283,512,1.1934731934731935,429,42,0.0979020979020979
1284,512,1.1906976744186046,430,105,0.2441860465116279
1285,498,1.3569482288828338,367,46,0.12534059945504086
1286,490,1.3649025069637883,359,34,0.0947075208913649
1287,444,1.2,370,43,0.11621621621621622
1288,476,1.4251497005988023,334,25,0.0748502994011976
1289,501,1.1733021077283372,427,40,0.0936768149882904
1290,512,1.2337349397590363,415,28,0.06746987951807229
1291,512,1.4463276836158192,354,46,0.12994350282485875
1292,511,1.4683908045977012,348,49,0.14080459770114942
1293,498,1.296875,384,44,0.11458333333333333
1294,512,1.2549019607843137,408,38,0.09313725490196079
1295,512,1.248780487804878,410,40,0.0975609756097561
1296,512,1.2018779342723005,426,40,0.09389671361502347
1297,512,1.2549019607843137,408,35,0.0857843137254902
1298,460,1.1764705882352942,391,25,0.0639386189258312
1299,421,1.303405572755418,323,38,0.11764705882352941
1300,512,1.2736318407960199,402,45,0.11194029850746269
1301,497,1.3468834688346885,369,54,0.14634146341463414
1302,429,1.5,286,36,0.1258741258741259
1303,512,1.1797235023041475,434,87,0.20046082949308755
1304,496,1.3191489361702127,376,41,0.10904255319148937
1305,512,1.150561797752809,445,40,0.0898876404494382
1306,506,1.375,368,40,0.10869565217391304
1307,512,1.4143646408839778,362,35,0.09668508287292818
1308,492,1.248730964467005,394,37,0.09390862944162437
1309,512,1.3617021276595744,376,42,0.11170212765957446
1310,502,1.2395061728395063,405,43,0.10617283950617284
1311,482,1.3241758241758241,364,31,0.08516483516483517
1312,460,1.15,400,25,0.0625
1313,512,1.17162471395881,437,42,0.09610983981693363
1314,499,1.3899721448467968,359,53,0.14763231197771587
1315,453,1.2979942693409743,349,26,0.07449856733524356
1316,512,1.2248803827751196,418,46,0.11004784688995216
1317,512,1.3368146214099217,383,43,0.1122715404699739
1318,512,1.2161520190023754,421,47,0.11163895486935867
1319,479,1.3232044198895028,362,39,0.10773480662983426
1320,512,1.3989071038251366,366,43,0.11748633879781421
1321,512,1.2518337408312958,409,45,0.1100244498777506
1322,512,1.2367149758454106,414,38,0.09178743961352658
1323,512,1.204705882352941,425,42,0.0988235294117647
1324,512,1.2337349397590363,415,44,0.10602409638554217
1325,502,1.2581453634085213,399,41,0.10275689223057644
1326,496,1.3441734417344173,369,54,0.14634146341463414
1327,453,1.3245614035087718,342,46,0.13450292397660818
1328,493,1.2772020725388602,386,122,0.3160621761658031
1329,512,1.1962616822429906,428,46,0.10747663551401869
1330,512,1.3580901856763925,377,43,0.11405835543766578
1331,512,1.3800539083557952,371,40,0.1078167115902965
1332,462,1.370919881305638,337,53,0.1572700296735905
1333,508,1.2182254196642686,417,46,0.11031175059952038
1334,512,1.2864321608040201,398,48,0.12060301507537688
1335,511,1.2109004739336493,422,38,0.09004739336492891
1336,512,1.1377777777777778,450,42,0.09333333333333334
1337,494,1.3571428571428572,364,45,0.12362637362637363
1338,502,1.1839622641509433,424,40,0.09433962264150944
1339,512,1.1377777777777778,450,44,0.09777777777777778
1340,507,1.3377308707124012,379,44,0.11609498680738786
1341,512,1.1277533039647578,454,44,0.09691629955947137
1342,512,1.3989071038251366,366,41,0.11202185792349727
1343,512,1.1824480369515011,433,37,0.08545034642032333
1344,461,1.182051282051282,390,25,0.0641025641025641
1345,511,1.3810810810810812,370,37,0.1
1346,494,1.1818181818181819,418,25,0.05980861244019139
1347,488,1.4523809523809523,336,53,0.15773809523809523
1348,512,1.2161520190023754,421,26,0.06175771971496437
1349,512,1.3368146214099217,383,37,0.09660574412532637
1350,483,1.3959537572254335,346,27,0.07803468208092486
1351,492,1.248730964467005,394,27,0.06852791878172589
1352,492,1.251908396946565,393,46,0.11704834605597965
1353,512,1.3027989821882953,393,35,0.089058524173028
1354,491,1.3601108033240996,361,48,0.1329639889196676
1355,512,1.2337349397590363,415,43,0.10361445783132531
1356,507,1.2738693467336684,398,99,0.24874371859296482
1357,503,1.1303370786516853,445,44,0.09887640449438202
1358,512,1.3403141361256545,382,46,0.12041884816753927
1359,512,1.1824480369515011,433,122,0.2817551963048499
1360,512,1.2427184466019416,412,43,0.10436893203883495
1361,456,1.3065902578796562,349,46,0.1318051575931232
1362,500,1.2594458438287153,397,24,0.060453400503778336
1363,512,1.2018779342723005,426,105,0.24647887323943662
1364,512,1.4545454545454546,352,42,0.11931818181818182
1365,494,1.2797927461139897,386,32,0.08290155440414508
1366,506,1.2777777777777777,396,45,0.11363636363636363
1367,482,1.3388888888888888,360,39,0.10833333333333334
1368,502,1.4140845070422534,355,36,0.10140845070422536
1369,512,1.2641975308641975,405,46,0.11358024691358025
1370,512,1.2278177458033572,417,52,0.12470023980815348
1371,512,1.2190476190476192,420,26,0.06190476190476191
1372,505,1.234718826405868,409,29,0.07090464547677261
1373,512,1.299492385786802,394,39,0.09898477157360407
1374,483,1.2352941176470589,391,39,0.09974424552429667
1375,483,1.4,345,27,0.0782608695652174
1376,512,1.2075471698113207,424,29,0.06839622641509434
1377,512,1.2397094430992737,413,43,0.10411622276029056
1378,494,1.3460490463215258,367,43,0.11716621253405994
1379,480,1.227621483375959,391,40,0.10230179028132992
1380,473,1.2647058823529411,374,23,0.06149732620320856
1381,512,1.2427184466019416,412,36,0.08737864077669903
1382,487,1.3453038674033149,362,26,0.0718232044198895
1383,476,1.4691358024691359,324,33,0.10185185185185185
1384,460,1.2672176308539944,363,34,0.09366391184573003
1385,508,1.3298429319371727,382,34,0.08900523560209424
1386,505,1.188235294117647,425,39,0.09176470588235294
1387,510,1.3783783783783783,370,125,0.33783783783783783
1388,488,1.2642487046632125,386,42,0.10880829015544041
1389,506,1.321148825065274,383,50,0.13054830287206268
1390,448,1.0953545232273838,409,296,0.7237163814180929
1391,508,1.3126614987080103,387,49,0.12661498708010335
1392,472,1.3801169590643274,342,31,0.09064327485380116
1393,467,1.3654970760233918,342,44,0.1286549707602339
1394,498,1.360655737704918,366,49,0.13387978142076504
1395,445,1.3650306748466257,326,40,0.12269938650306748
1396,503,1.433048433048433,351,45,0.1282051282051282
1397,512,1.1106290672451193,461,28,0.06073752711496746
1398,506,1.43342776203966,353,25,0.0708215297450425
1399,450,1.3975155279503106,322,40,0.12422360248447205
1400,481,1.15625,416,25,0.06009615384615385
1401,488,1.3785310734463276,354,50,0.14124293785310735
1402,512,1.1824480369515011,433,39,0.09006928406466513
1403,512,1.245742092457421,411,29,0.0705596107055961
1404,512,1.2549019607843137,408,43,0.1053921568627451
1405,511,1.3035714285714286,392,48,0.12244897959183673
1406,479,1.3123287671232877,365,38,0.10410958904109589
1407,499,1.2762148337595909,391,42,0.10741687979539642
1408,447,1.3032069970845481,343,46,0.13411078717201166
1409,460,1.2602739726027397,365,37,0.10136986301369863
1410,512,1.248780487804878,410,42,0.1024390243902439
1411,512,1.2864321608040201,398,39,0.09798994974874371
1412,474,1.3620689655172413,348,31,0.08908045977011494
1413,486,1.2525773195876289,388,44,0.1134020618556701
1414,502,1.2395061728395063,405,107,0.2641975308641975
1415,510,1.2,425,32,0.07529411764705882
1416,448,1.395638629283489,321,77,0.2398753894080997
1417,496,1.3816155988857939,359,115,0.3203342618384401
1418,482,1.2487046632124352,386,47,0.12176165803108809
1419,499,1.370879120879121,364,27,0.07417582417582418
1420,508,1.3194805194805195,385,50,0.12987012987012986
1421,504,1.2,420,45,0.10714285714285714
1422,503,1.3818681318681318,364,38,0.1043956043956044
1423,512,1.2736318407960199,402,35,0.08706467661691543
1424,407,1.3257328990228012,307,111,0.36156351791530944
1425,512,1.299492385786802,394,44,0.1116751269035533
1426,512,1.0940170940170941,468,33,0.07051282051282051
1427,512,1.245742092457421,411,45,0.10948905109489052
1428,497,1.2875647668393781,386,51,0.13212435233160622
1429,509,1.3359580052493438,381,39,0.10236220472440945
1430,512,1.2549019607843137,408,24,0.058823529411764705
1431,498,1.2935064935064935,385,44,0.11428571428571428
1432,512,1.2518337408312958,409,41,0.10024449877750612
1433,512,1.2397094430992737,413,35,0.0847457627118644
1434,464,1.2307692307692308,377,42,0.11140583554376658
1435,490,1.234256926952141,397,32,0.08060453400503778
1436,490,1.1529411764705881,425,25,0.058823529411764705
1437,498,1.2935064935064935,385,30,0.07792207792207792
1438,468,1.3333333333333333,351,44,0.12535612535612536
1439,511,1.2969543147208122,394,48,0.1218274111675127
1440,512,1.1377777777777778,450,28,0.06222222222222222
1441,506,1.321148825065274,383,50,0.13054830287206268
1442,512,1.3509234828496042,379,39,0.10290237467018469
1443,497,1.5339506172839505,324,28,0.08641975308641975
1444,512,1.4104683195592287,363,51,0.14049586776859505
1445,417,1.215743440233236,343,162,0.47230320699708456
1446,505,1.2656641604010026,399,46,0.11528822055137844
1447,449,1.2865329512893984,349,38,0.10888252148997135
1448,500,1.4749262536873156,339,46,0.13569321533923304
1449,512,1.2307692307692308,416,45,0.10817307692307693
1450,496,1.3701657458563536,362,37,0.10220994475138122
