,w,h,area,ratio
589,474.0,352.0,166848.0,1.3465909090909092
590,511.0,390.0,199290.0,1.3102564102564103
591,499.0,353.0,176147.0,1.4135977337110481
592,512.0,385.0,197120.0,1.3298701298701299
593,512.0,373.0,190976.0,1.3726541554959786
594,436.0,371.0,161756.0,1.1752021563342319
595,511.0,442.0,225862.0,1.1561085972850678
596,512.0,444.0,227328.0,1.1531531531531531
597,478.0,405.0,193590.0,1.180246913580247
598,503.0,349.0,175547.0,1.4412607449856734
599,498.0,395.0,196710.0,1.2607594936708861
600,512.0,396.0,202752.0,1.292929292929293
601,503.0,371.0,186613.0,1.3557951482479784
602,512.0,370.0,189440.0,1.3837837837837839
603,450.0,300.0,135000.0,1.5
604,512.0,419.0,214528.0,1.2219570405727924
605,444.0,314.0,139416.0,1.414012738853503
606,512.0,458.0,234496.0,1.1179039301310043
607,481.0,369.0,177489.0,1.3035230352303524
608,512.0,407.0,208384.0,1.257985257985258
609,512.0,399.0,204288.0,1.2832080200501252
610,510.0,411.0,209610.0,1.2408759124087592
611,512.0,433.0,221696.0,1.1824480369515011
612,509.0,356.0,181204.0,1.4297752808988764
613,482.0,363.0,174966.0,1.3278236914600552
614,512.0,391.0,200192.0,1.3094629156010231
615,512.0,382.0,195584.0,1.3403141361256545
616,491.0,357.0,175287.0,1.3753501400560224
617,507.0,393.0,199251.0,1.2900763358778626
618,507.0,421.0,213447.0,1.2042755344418052
619,496.0,383.0,189968.0,1.2950391644908616
620,512.0,391.0,200192.0,1.3094629156010231
621,476.0,387.0,184212.0,1.2299741602067182
622,486.0,382.0,185652.0,1.2722513089005236
623,507.0,404.0,204828.0,1.254950495049505
624,460.0,325.0,149500.0,1.4153846153846155
625,512.0,419.0,214528.0,1.2219570405727924
626,512.0,418.0,214016.0,1.2248803827751196
627,501.0,355.0,177855.0,1.4112676056338027
628,464.0,353.0,163792.0,1.3144475920679888
629,477.0,343.0,163611.0,1.3906705539358601
630,512.0,418.0,214016.0,1.2248803827751196
631,504.0,334.0,168336.0,1.5089820359281436
632,497.0,355.0,176435.0,1.4
633,495.0,421.0,208395.0,1.175771971496437
634,512.0,418.0,214016.0,1.2248803827751196
635,494.0,394.0,194636.0,1.2538071065989849
636,500.0,356.0,178000.0,1.404494382022472
637,506.0,394.0,199364.0,1.284263959390863
638,512.0,398.0,203776.0,1.2864321608040201
639,499.0,376.0,187624.0,1.327127659574468
640,498.0,388.0,193224.0,1.2835051546391754
641,506.0,346.0,175076.0,1.4624277456647399
642,490.0,381.0,186690.0,1.2860892388451444
643,459.0,367.0,168453.0,1.2506811989100817
644,512.0,402.0,205824.0,1.2736318407960199
645,500.0,418.0,209000.0,1.1961722488038278
646,512.0,361.0,184832.0,1.4182825484764543
647,512.0,385.0,197120.0,1.3298701298701299
648,512.0,423.0,216576.0,1.210401891252955
649,512.0,377.0,193024.0,1.3580901856763925
650,512.0,386.0,197632.0,1.3264248704663213
651,510.0,349.0,177990.0,1.4613180515759312
652,500.0,401.0,200500.0,1.2468827930174564
653,512.0,422.0,216064.0,1.2132701421800949
654,495.0,385.0,190575.0,1.2857142857142858
655,512.0,391.0,200192.0,1.3094629156010231
656,512.0,430.0,220160.0,1.1906976744186046
657,512.0,362.0,185344.0,1.4143646408839778
658,453.0,316.0,143148.0,1.4335443037974684
659,512.0,372.0,190464.0,1.3763440860215055
660,512.0,427.0,218624.0,1.199063231850117
661,512.0,454.0,232448.0,1.1277533039647578
662,512.0,491.0,251392.0,1.0427698574338085
663,512.0,430.0,220160.0,1.1906976744186046
664,505.0,348.0,175740.0,1.4511494252873562
665,464.0,329.0,152656.0,1.4103343465045592
666,480.0,383.0,183840.0,1.2532637075718016
667,512.0,322.0,164864.0,1.5900621118012421
668,501.0,358.0,179358.0,1.399441340782123
669,512.0,400.0,204800.0,1.28
670,455.0,317.0,144235.0,1.4353312302839116
671,506.0,392.0,198352.0,1.2908163265306123
672,496.0,407.0,201872.0,1.2186732186732188
673,494.0,421.0,207974.0,1.173396674584323
674,510.0,367.0,187170.0,1.3896457765667576
675,512.0,404.0,206848.0,1.2673267326732673
676,512.0,409.0,209408.0,1.2518337408312958
677,454.0,316.0,143464.0,1.4367088607594938
678,512.0,425.0,217600.0,1.204705882352941
679,436.0,317.0,138212.0,1.3753943217665616
680,512.0,405.0,207360.0,1.2641975308641975
681,512.0,412.0,210944.0,1.2427184466019416
682,502.0,402.0,201804.0,1.2487562189054726
683,492.0,373.0,183516.0,1.3190348525469169
684,512.0,423.0,216576.0,1.210401891252955
685,505.0,382.0,192910.0,1.3219895287958114
686,437.0,323.0,141151.0,1.3529411764705883
687,512.0,472.0,241664.0,1.0847457627118644
688,510.0,372.0,189720.0,1.3709677419354838
689,471.0,339.0,159669.0,1.3893805309734513
690,480.0,385.0,184800.0,1.2467532467532467
691,512.0,377.0,193024.0,1.3580901856763925
692,501.0,332.0,166332.0,1.5090361445783131
693,472.0,369.0,174168.0,1.2791327913279134
694,512.0,359.0,183808.0,1.426183844011142
695,482.0,338.0,162916.0,1.4260355029585798
696,471.0,386.0,181806.0,1.2202072538860103
697,483.0,371.0,179193.0,1.3018867924528301
698,501.0,367.0,183867.0,1.3651226158038148
699,487.0,389.0,189443.0,1.2519280205655527
700,512.0,406.0,207872.0,1.2610837438423645
701,505.0,364.0,183820.0,1.3873626373626373
702,466.0,352.0,164032.0,1.3238636363636365
703,488.0,365.0,178120.0,1.336986301369863
704,468.0,355.0,166140.0,1.3183098591549296
705,491.0,392.0,192472.0,1.2525510204081634
706,506.0,390.0,197340.0,1.2974358974358975
707,504.0,360.0,181440.0,1.4
708,502.0,406.0,203812.0,1.2364532019704433
709,470.0,323.0,151810.0,1.4551083591331269
710,462.0,368.0,170016.0,1.2554347826086956
711,512.0,357.0,182784.0,1.4341736694677871
712,501.0,360.0,180360.0,1.3916666666666666
713,466.0,384.0,178944.0,1.2135416666666667
714,512.0,384.0,196608.0,1.3333333333333333
715,487.0,361.0,175807.0,1.3490304709141274
716,475.0,341.0,161975.0,1.3929618768328447
717,472.0,346.0,163312.0,1.3641618497109826
718,501.0,406.0,203406.0,1.2339901477832513
719,447.0,299.0,133653.0,1.4949832775919731
720,512.0,419.0,214528.0,1.2219570405727924
721,503.0,377.0,189631.0,1.3342175066312998
722,484.0,374.0,181016.0,1.2941176470588236
723,512.0,420.0,215040.0,1.2190476190476192
724,483.0,394.0,190302.0,1.2258883248730965
725,504.0,379.0,191016.0,1.3298153034300793
726,475.0,341.0,161975.0,1.3929618768328447
727,512.0,419.0,214528.0,1.2219570405727924
728,499.0,390.0,194610.0,1.2794871794871794
729,509.0,368.0,187312.0,1.3831521739130435
730,512.0,435.0,222720.0,1.1770114942528735
731,492.0,360.0,177120.0,1.3666666666666667
732,512.0,374.0,191488.0,1.3689839572192513
733,507.0,423.0,214461.0,1.198581560283688
734,508.0,400.0,203200.0,1.27
735,512.0,384.0,196608.0,1.3333333333333333
736,505.0,375.0,189375.0,1.3466666666666667
737,512.0,412.0,210944.0,1.2427184466019416
738,504.0,388.0,195552.0,1.2989690721649485
739,512.0,385.0,197120.0,1.3298701298701299
740,512.0,414.0,211968.0,1.2367149758454106
741,512.0,416.0,212992.0,1.2307692307692308
742,501.0,449.0,224949.0,1.1158129175946547
743,499.0,348.0,173652.0,1.4339080459770115
744,492.0,331.0,162852.0,1.486404833836858
745,512.0,404.0,206848.0,1.2673267326732673
746,453.0,316.0,143148.0,1.4335443037974684
747,485.0,357.0,173145.0,1.3585434173669468
748,469.0,344.0,161336.0,1.3633720930232558
749,476.0,372.0,177072.0,1.2795698924731183
750,512.0,364.0,186368.0,1.4065934065934067
751,509.0,395.0,201055.0,1.2886075949367088
752,512.0,431.0,220672.0,1.1879350348027842
753,512.0,401.0,205312.0,1.2768079800498753
754,486.0,377.0,183222.0,1.2891246684350133
755,501.0,359.0,179859.0,1.3955431754874652
756,512.0,370.0,189440.0,1.3837837837837839
757,508.0,389.0,197612.0,1.3059125964010283
758,512.0,349.0,178688.0,1.4670487106017192
759,512.0,356.0,182272.0,1.4382022471910112
760,465.0,351.0,163215.0,1.3247863247863247
761,512.0,412.0,210944.0,1.2427184466019416
762,512.0,418.0,214016.0,1.2248803827751196
763,494.0,342.0,168948.0,1.4444444444444444
764,512.0,379.0,194048.0,1.3509234828496042
765,512.0,383.0,196096.0,1.3368146214099217
766,494.0,339.0,167466.0,1.4572271386430677
767,503.0,361.0,181583.0,1.3933518005540166
768,507.0,357.0,180999.0,1.4201680672268908
769,512.0,391.0,200192.0,1.3094629156010231
770,512.0,416.0,212992.0,1.2307692307692308
771,466.0,368.0,171488.0,1.266304347826087
772,483.0,314.0,151662.0,1.5382165605095541
773,470.0,327.0,153690.0,1.437308868501529
774,475.0,384.0,182400.0,1.2369791666666667
775,512.0,369.0,188928.0,1.3875338753387534
776,486.0,366.0,177876.0,1.3278688524590163
777,473.0,313.0,148049.0,1.511182108626198
778,457.0,326.0,148982.0,1.401840490797546
779,473.0,348.0,164604.0,1.3591954022988506
780,495.0,366.0,181170.0,1.3524590163934427
781,494.0,380.0,187720.0,1.3
782,512.0,379.0,194048.0,1.3509234828496042
783,512.0,413.0,211456.0,1.2397094430992737
784,510.0,378.0,192780.0,1.3492063492063493
785,480.0,334.0,160320.0,1.437125748502994
786,481.0,337.0,162097.0,1.427299703264095
787,512.0,401.0,205312.0,1.2768079800498753
788,506.0,366.0,185196.0,1.3825136612021858
789,512.0,433.0,221696.0,1.1824480369515011
790,485.0,377.0,182845.0,1.2864721485411141
791,469.0,360.0,168840.0,1.3027777777777778
792,477.0,392.0,186984.0,1.2168367346938775
793,457.0,330.0,150810.0,1.3848484848484848
794,489.0,373.0,182397.0,1.3109919571045576
795,470.0,368.0,172960.0,1.2771739130434783
796,467.0,362.0,169054.0,1.2900552486187846
797,512.0,395.0,202240.0,1.2962025316455696
798,512.0,389.0,199168.0,1.3161953727506426
799,512.0,353.0,180736.0,1.4504249291784703
800,512.0,419.0,214528.0,1.2219570405727924
801,512.0,456.0,233472.0,1.1228070175438596
802,512.0,404.0,206848.0,1.2673267326732673
803,489.0,395.0,193155.0,1.2379746835443037
804,512.0,448.0,229376.0,1.1428571428571428
805,494.0,362.0,178828.0,1.3646408839779005
806,512.0,470.0,240640.0,1.0893617021276596
807,502.0,393.0,197286.0,1.27735368956743
808,389.0,273.0,106197.0,1.424908424908425
809,512.0,345.0,176640.0,1.4840579710144928
810,508.0,407.0,206756.0,1.2481572481572483
811,508.0,413.0,209804.0,1.2300242130750605
812,494.0,358.0,176852.0,1.3798882681564246
813,512.0,396.0,202752.0,1.292929292929293
814,483.0,383.0,184989.0,1.2610966057441253
815,484.0,332.0,160688.0,1.4578313253012047
816,477.0,385.0,183645.0,1.238961038961039
817,504.0,383.0,193032.0,1.3159268929503916
818,511.0,358.0,182938.0,1.4273743016759777
819,498.0,392.0,195216.0,1.2704081632653061
820,488.0,347.0,169336.0,1.4063400576368876
821,512.0,349.0,178688.0,1.4670487106017192
822,510.0,406.0,207060.0,1.2561576354679802
823,476.0,339.0,161364.0,1.4041297935103245
824,512.0,377.0,193024.0,1.3580901856763925
825,496.0,401.0,198896.0,1.2369077306733167
826,497.0,399.0,198303.0,1.2456140350877194
827,504.0,406.0,204624.0,1.2413793103448276
828,476.0,391.0,186116.0,1.2173913043478262
829,512.0,381.0,195072.0,1.3438320209973753
830,472.0,364.0,171808.0,1.2967032967032968
831,474.0,412.0,195288.0,1.1504854368932038
832,509.0,367.0,186803.0,1.3869209809264305
833,512.0,471.0,241152.0,1.0870488322717622
834,477.0,385.0,183645.0,1.238961038961039
835,512.0,364.0,186368.0,1.4065934065934067
836,510.0,375.0,191250.0,1.36
837,485.0,383.0,185755.0,1.2663185378590078
838,487.0,347.0,168989.0,1.4034582132564841
839,512.0,442.0,226304.0,1.158371040723982
840,499.0,376.0,187624.0,1.327127659574468
841,506.0,325.0,164450.0,1.5569230769230769
842,505.0,368.0,185840.0,1.372282608695652
843,470.0,345.0,162150.0,1.3623188405797102
844,451.0,366.0,165066.0,1.2322404371584699
845,471.0,316.0,148836.0,1.490506329113924
846,494.0,369.0,182286.0,1.3387533875338753
847,509.0,413.0,210217.0,1.2324455205811138
848,502.0,356.0,178712.0,1.4101123595505618
849,498.0,355.0,176790.0,1.4028169014084506
850,494.0,388.0,191672.0,1.2731958762886597
851,507.0,357.0,180999.0,1.4201680672268908
852,502.0,397.0,199294.0,1.2644836272040303
853,474.0,340.0,161160.0,1.3941176470588235
854,469.0,384.0,180096.0,1.2213541666666667
855,509.0,410.0,208690.0,1.2414634146341463
856,481.0,382.0,183742.0,1.2591623036649215
857,498.0,348.0,173304.0,1.4310344827586208
858,474.0,406.0,192444.0,1.167487684729064
859,494.0,366.0,180804.0,1.349726775956284
860,450.0,370.0,166500.0,1.2162162162162162
861,502.0,413.0,207326.0,1.215496368038741
862,504.0,357.0,179928.0,1.411764705882353
863,478.0,358.0,171124.0,1.335195530726257
864,508.0,359.0,182372.0,1.415041782729805
865,474.0,372.0,176328.0,1.2741935483870968
866,512.0,361.0,184832.0,1.4182825484764543
867,512.0,375.0,192000.0,1.3653333333333333
868,512.0,392.0,200704.0,1.3061224489795917
869,441.0,354.0,156114.0,1.2457627118644068
870,473.0,314.0,148522.0,1.5063694267515924
871,483.0,319.0,154077.0,1.5141065830721003
872,470.0,324.0,152280.0,1.4506172839506173
873,512.0,384.0,196608.0,1.3333333333333333
874,512.0,382.0,195584.0,1.3403141361256545
875,496.0,393.0,194928.0,1.262086513994911
876,506.0,370.0,187220.0,1.3675675675675676
877,505.0,396.0,199980.0,1.2752525252525253
878,512.0,418.0,214016.0,1.2248803827751196
879,460.0,346.0,159160.0,1.329479768786127
880,505.0,394.0,198970.0,1.281725888324873
881,507.0,390.0,197730.0,1.3
882,466.0,361.0,168226.0,1.290858725761773
883,512.0,412.0,210944.0,1.2427184466019416
884,495.0,361.0,178695.0,1.371191135734072
885,506.0,361.0,182666.0,1.4016620498614958
886,401.0,314.0,125914.0,1.2770700636942676
887,489.0,375.0,183375.0,1.304
888,489.0,395.0,193155.0,1.2379746835443037
889,512.0,444.0,227328.0,1.1531531531531531
890,512.0,426.0,218112.0,1.2018779342723005
891,512.0,422.0,216064.0,1.2132701421800949
892,487.0,364.0,177268.0,1.3379120879120878
893,451.0,330.0,148830.0,1.3666666666666667
894,472.0,349.0,164728.0,1.3524355300859598
895,472.0,323.0,152456.0,1.4613003095975232
896,507.0,423.0,214461.0,1.198581560283688
897,473.0,363.0,171699.0,1.303030303030303
898,512.0,408.0,208896.0,1.2549019607843137
899,512.0,357.0,182784.0,1.4341736694677871
900,512.0,427.0,218624.0,1.199063231850117
901,492.0,361.0,177612.0,1.3628808864265929
902,461.0,369.0,170109.0,1.2493224932249323
903,512.0,423.0,216576.0,1.210401891252955
904,507.0,404.0,204828.0,1.254950495049505
905,512.0,491.0,251392.0,1.0427698574338085
906,467.0,387.0,180729.0,1.20671834625323
907,497.0,401.0,199297.0,1.2394014962593516
908,512.0,364.0,186368.0,1.4065934065934067
909,498.0,389.0,193722.0,1.2802056555269923
910,495.0,372.0,184140.0,1.3306451612903225
911,452.0,312.0,141024.0,1.4487179487179487
912,482.0,345.0,166290.0,1.3971014492753624
913,512.0,407.0,208384.0,1.257985257985258
914,495.0,378.0,187110.0,1.3095238095238095
915,510.0,374.0,190740.0,1.3636363636363635
916,503.0,384.0,193152.0,1.3098958333333333
917,512.0,397.0,203264.0,1.2896725440806045
918,512.0,368.0,188416.0,1.391304347826087
919,512.0,370.0,189440.0,1.3837837837837839
920,488.0,355.0,173240.0,1.3746478873239436
921,482.0,337.0,162434.0,1.4302670623145401
922,512.0,372.0,190464.0,1.3763440860215055
923,432.0,346.0,149472.0,1.2485549132947977
924,488.0,364.0,177632.0,1.3406593406593406
925,505.0,359.0,181295.0,1.4066852367688023
926,500.0,386.0,193000.0,1.2953367875647668
927,497.0,353.0,175441.0,1.4079320113314449
928,512.0,397.0,203264.0,1.2896725440806045
929,512.0,443.0,226816.0,1.1557562076749435
930,512.0,434.0,222208.0,1.1797235023041475
931,512.0,445.0,227840.0,1.150561797752809
932,510.0,320.0,163200.0,1.59375
933,512.0,394.0,201728.0,1.299492385786802
934,484.0,355.0,171820.0,1.3633802816901408
935,512.0,401.0,205312.0,1.2768079800498753
936,497.0,374.0,185878.0,1.3288770053475936
937,498.0,351.0,174798.0,1.4188034188034189
938,492.0,353.0,173676.0,1.3937677053824362
939,468.0,343.0,160524.0,1.3644314868804666
940,512.0,425.0,217600.0,1.204705882352941
941,500.0,373.0,186500.0,1.3404825737265416
942,486.0,375.0,182250.0,1.296
943,512.0,364.0,186368.0,1.4065934065934067
944,512.0,397.0,203264.0,1.2896725440806045
945,486.0,340.0,165240.0,1.4294117647058824
946,456.0,321.0,146376.0,1.4205607476635513
947,477.0,339.0,161703.0,1.407079646017699
948,512.0,347.0,177664.0,1.4755043227665705
949,512.0,402.0,205824.0,1.2736318407960199
950,512.0,402.0,205824.0,1.2736318407960199
951,512.0,389.0,199168.0,1.3161953727506426
952,512.0,383.0,196096.0,1.3368146214099217
953,487.0,382.0,186034.0,1.274869109947644
954,500.0,344.0,172000.0,1.4534883720930232
955,502.0,375.0,188250.0,1.3386666666666667
956,418.0,381.0,159258.0,1.0971128608923884
957,470.0,328.0,154160.0,1.4329268292682926
958,488.0,341.0,166408.0,1.4310850439882699
959,512.0,378.0,193536.0,1.3544973544973544
960,489.0,399.0,195111.0,1.2255639097744362
961,507.0,371.0,188097.0,1.366576819407008
962,500.0,416.0,208000.0,1.2019230769230769
963,482.0,342.0,164844.0,1.409356725146199
964,487.0,383.0,186521.0,1.2715404699738904
965,507.0,367.0,186069.0,1.3814713896457766
966,503.0,347.0,174541.0,1.4495677233429394
967,509.0,388.0,197492.0,1.3118556701030928
968,507.0,399.0,202293.0,1.2706766917293233
969,476.0,312.0,148512.0,1.5256410256410255
970,489.0,419.0,204891.0,1.1670644391408114
971,503.0,363.0,182589.0,1.3856749311294765
972,474.0,324.0,153576.0,1.462962962962963
973,499.0,379.0,189121.0,1.316622691292876
974,503.0,383.0,192649.0,1.3133159268929504
975,504.0,339.0,170856.0,1.4867256637168142
976,512.0,390.0,199680.0,1.3128205128205128
977,512.0,405.0,207360.0,1.2641975308641975
978,512.0,420.0,215040.0,1.2190476190476192
979,507.0,405.0,205335.0,1.2518518518518518
980,512.0,383.0,196096.0,1.3368146214099217
981,512.0,398.0,203776.0,1.2864321608040201
982,486.0,372.0,180792.0,1.3064516129032258
983,512.0,422.0,216064.0,1.2132701421800949
984,465.0,349.0,162285.0,1.332378223495702
985,451.0,354.0,159654.0,1.2740112994350283
986,504.0,342.0,172368.0,1.4736842105263157
987,488.0,409.0,199592.0,1.1931540342298288
988,491.0,420.0,206220.0,1.1690476190476191
989,480.0,320.0,153600.0,1.5
990,512.0,430.0,220160.0,1.1906976744186046
991,499.0,412.0,205588.0,1.2111650485436893
992,498.0,406.0,202188.0,1.2266009852216748
993,494.0,361.0,178334.0,1.368421052631579
994,512.0,405.0,207360.0,1.2641975308641975
995,480.0,389.0,186720.0,1.2339331619537275
996,486.0,331.0,160866.0,1.4682779456193353
997,480.0,322.0,154560.0,1.4906832298136645
998,512.0,427.0,218624.0,1.199063231850117
999,458.0,365.0,167170.0,1.2547945205479452
1000,504.0,356.0,179424.0,1.4157303370786516
1001,512.0,367.0,187904.0,1.3950953678474114
1002,500.0,351.0,175500.0,1.4245014245014245
1003,497.0,357.0,177429.0,1.392156862745098
1004,482.0,408.0,196656.0,1.1813725490196079
1005,496.0,407.0,201872.0,1.2186732186732188
1006,503.0,382.0,192146.0,1.3167539267015707
1007,512.0,381.0,195072.0,1.3438320209973753
1008,498.0,414.0,206172.0,1.2028985507246377
1009,449.0,317.0,142333.0,1.416403785488959
1010,512.0,429.0,219648.0,1.1934731934731935
1011,499.0,335.0,167165.0,1.48955223880597
1012,505.0,389.0,196445.0,1.2982005141388175
1013,512.0,413.0,211456.0,1.2397094430992737
1014,488.0,362.0,176656.0,1.3480662983425415
1015,485.0,354.0,171690.0,1.3700564971751412
1016,485.0,334.0,161990.0,1.4520958083832336
1017,496.0,400.0,198400.0,1.24
1018,512.0,421.0,215552.0,1.2161520190023754
1019,509.0,375.0,190875.0,1.3573333333333333
1020,501.0,410.0,205410.0,1.221951219512195
1021,506.0,404.0,204424.0,1.2524752475247525
1022,498.0,355.0,176790.0,1.4028169014084506
1023,512.0,332.0,169984.0,1.5421686746987953
1024,503.0,365.0,183595.0,1.378082191780822
1025,474.0,358.0,169692.0,1.324022346368715
1026,467.0,348.0,162516.0,1.3419540229885059
1027,488.0,378.0,184464.0,1.291005291005291
1028,486.0,380.0,184680.0,1.2789473684210526
1029,497.0,395.0,196315.0,1.2582278481012659
1030,458.0,326.0,149308.0,1.4049079754601228
1031,512.0,406.0,207872.0,1.2610837438423645
1032,504.0,397.0,200088.0,1.269521410579345
1033,505.0,423.0,213615.0,1.1938534278959811
1034,488.0,344.0,167872.0,1.4186046511627908
1035,460.0,335.0,154100.0,1.373134328358209
1036,506.0,422.0,213532.0,1.1990521327014219
1037,508.0,430.0,218440.0,1.1813953488372093
1038,478.0,348.0,166344.0,1.3735632183908046
1039,512.0,417.0,213504.0,1.2278177458033572
1040,507.0,367.0,186069.0,1.3814713896457766
1041,512.0,379.0,194048.0,1.3509234828496042
1042,512.0,380.0,194560.0,1.3473684210526315
1043,507.0,410.0,207870.0,1.2365853658536585
1044,461.0,326.0,150286.0,1.4141104294478528
1045,512.0,396.0,202752.0,1.292929292929293
1046,447.0,321.0,143487.0,1.3925233644859814
1047,448.0,369.0,165312.0,1.2140921409214092
1048,486.0,379.0,184194.0,1.2823218997361479
1049,508.0,395.0,200660.0,1.2860759493670886
1050,457.0,326.0,148982.0,1.401840490797546
1051,510.0,432.0,220320.0,1.1805555555555556
1052,501.0,394.0,197394.0,1.2715736040609138
1053,504.0,370.0,186480.0,1.3621621621621622
1054,512.0,413.0,211456.0,1.2397094430992737
1055,512.0,448.0,229376.0,1.1428571428571428
1056,431.0,346.0,149126.0,1.245664739884393
1057,503.0,385.0,193655.0,1.3064935064935066
1058,512.0,443.0,226816.0,1.1557562076749435
1059,476.0,332.0,158032.0,1.4337349397590362
1060,512.0,438.0,224256.0,1.1689497716894977
1061,506.0,386.0,195316.0,1.310880829015544
1062,498.0,355.0,176790.0,1.4028169014084506
1063,498.0,355.0,176790.0,1.4028169014084506
1064,474.0,340.0,161160.0,1.3941176470588235
1065,480.0,383.0,183840.0,1.2532637075718016
1066,503.0,371.0,186613.0,1.3557951482479784
1067,506.0,404.0,204424.0,1.2524752475247525
1068,512.0,409.0,209408.0,1.2518337408312958
1069,460.0,341.0,156860.0,1.348973607038123
1070,453.0,324.0,146772.0,1.3981481481481481
1071,495.0,371.0,183645.0,1.3342318059299192
1072,512.0,393.0,201216.0,1.3027989821882953
1073,498.0,353.0,175794.0,1.4107648725212465
1074,474.0,339.0,160686.0,1.3982300884955752
1075,512.0,494.0,252928.0,1.0364372469635628
1076,487.0,379.0,184573.0,1.2849604221635884
1077,484.0,367.0,177628.0,1.318801089918256
1078,476.0,379.0,180404.0,1.2559366754617414
1079,512.0,355.0,181760.0,1.4422535211267606
1080,454.0,362.0,164348.0,1.2541436464088398
1081,490.0,400.0,196000.0,1.225
1082,499.0,390.0,194610.0,1.2794871794871794
1083,489.0,368.0,179952.0,1.328804347826087
1084,512.0,409.0,209408.0,1.2518337408312958
1085,498.0,363.0,180774.0,1.371900826446281
1086,469.0,343.0,160867.0,1.3673469387755102
1087,493.0,374.0,184382.0,1.3181818181818181
1088,512.0,407.0,208384.0,1.257985257985258
1089,510.0,331.0,168810.0,1.540785498489426
1090,512.0,490.0,250880.0,1.0448979591836736
1091,504.0,341.0,171864.0,1.4780058651026393
1092,389.0,280.0,108920.0,1.3892857142857142
1093,501.0,392.0,196392.0,1.278061224489796
1094,494.0,371.0,183274.0,1.3315363881401616
1095,436.0,352.0,153472.0,1.2386363636363635
1096,485.0,364.0,176540.0,1.3324175824175823
1097,504.0,380.0,191520.0,1.3263157894736841
1098,512.0,401.0,205312.0,1.2768079800498753
1099,442.0,388.0,171496.0,1.1391752577319587
1100,512.0,449.0,229888.0,1.1403118040089086
1101,512.0,375.0,192000.0,1.3653333333333333
1102,512.0,404.0,206848.0,1.2673267326732673
1103,512.0,392.0,200704.0,1.3061224489795917
1104,480.0,310.0,148800.0,1.5483870967741935
1105,504.0,370.0,186480.0,1.3621621621621622
1106,479.0,379.0,181541.0,1.2638522427440633
1107,512.0,362.0,185344.0,1.4143646408839778
1108,500.0,345.0,172500.0,1.4492753623188406
1109,512.0,443.0,226816.0,1.1557562076749435
1110,506.0,381.0,192786.0,1.3280839895013123
1111,512.0,347.0,177664.0,1.4755043227665705
1112,512.0,411.0,210432.0,1.245742092457421
1113,495.0,355.0,175725.0,1.3943661971830985
1114,499.0,332.0,165668.0,1.5030120481927711
1115,497.0,395.0,196315.0,1.2582278481012659
1116,505.0,382.0,192910.0,1.3219895287958114
1117,503.0,354.0,178062.0,1.42090395480226
1118,443.0,378.0,167454.0,1.1719576719576719
1119,512.0,435.0,222720.0,1.1770114942528735
1120,512.0,380.0,194560.0,1.3473684210526315
1121,512.0,400.0,204800.0,1.28
1122,500.0,390.0,195000.0,1.2820512820512822
1123,507.0,401.0,203307.0,1.2643391521197007
1124,508.0,367.0,186436.0,1.3841961852861036
1125,500.0,392.0,196000.0,1.2755102040816326
1126,507.0,410.0,207870.0,1.2365853658536585
1127,503.0,369.0,185607.0,1.3631436314363143
1128,487.0,348.0,169476.0,1.3994252873563218
1129,500.0,400.0,200000.0,1.25
1130,488.0,390.0,190320.0,1.2512820512820513
1131,512.0,361.0,184832.0,1.4182825484764543
1132,506.0,365.0,184690.0,1.3863013698630138
1133,509.0,377.0,191893.0,1.3501326259946949
1134,512.0,411.0,210432.0,1.245742092457421
1135,512.0,454.0,232448.0,1.1277533039647578
1136,486.0,368.0,178848.0,1.3206521739130435
1137,499.0,356.0,177644.0,1.401685393258427
1138,479.0,348.0,166692.0,1.3764367816091954
1139,511.0,373.0,190603.0,1.3699731903485255
1140,505.0,411.0,207555.0,1.2287104622871046
1141,477.0,368.0,175536.0,1.296195652173913
1142,485.0,375.0,181875.0,1.2933333333333332
1143,499.0,396.0,197604.0,1.2601010101010102
1144,512.0,364.0,186368.0,1.4065934065934067
1145,512.0,391.0,200192.0,1.3094629156010231
1146,388.0,300.0,116400.0,1.2933333333333332
1147,512.0,372.0,190464.0,1.3763440860215055
1148,512.0,403.0,206336.0,1.2704714640198511
1149,511.0,417.0,213087.0,1.225419664268585
1150,495.0,425.0,210375.0,1.1647058823529413
1151,499.0,365.0,182135.0,1.367123287671233
1152,512.0,382.0,195584.0,1.3403141361256545
1153,512.0,408.0,208896.0,1.2549019607843137
1154,445.0,314.0,139730.0,1.4171974522292994
1155,512.0,403.0,206336.0,1.2704714640198511
1156,500.0,356.0,178000.0,1.404494382022472
1157,501.0,380.0,190380.0,1.318421052631579
1158,512.0,348.0,178176.0,1.471264367816092
1159,512.0,376.0,192512.0,1.3617021276595744
1160,443.0,341.0,151063.0,1.2991202346041055
1161,512.0,444.0,227328.0,1.1531531531531531
1162,498.0,361.0,179778.0,1.3795013850415512
1163,477.0,347.0,165519.0,1.3746397694524495
1164,512.0,371.0,189952.0,1.3800539083557952
1165,455.0,384.0,174720.0,1.1848958333333333
1166,508.0,395.0,200660.0,1.2860759493670886
1167,512.0,392.0,200704.0,1.3061224489795917
1168,491.0,362.0,177742.0,1.356353591160221
1169,444.0,330.0,146520.0,1.3454545454545455
1170,498.0,353.0,175794.0,1.4107648725212465
1171,512.0,445.0,227840.0,1.150561797752809
